Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,age,Accepted_Cmp,duration,children,HighestPurchaseSource
College Graduate,Single,57091.0,464,5,64,7,0,37,1,7,3,7,5,0,62,Yes,12.271047227926077,0,web
College Graduate,Married,22419.0,30,3,47,19,21,42,1,3,2,2,8,0,60,No,13.429158110882957,0,web
College Graduate,Together,87771.0,1492,38,287,50,57,33,1,5,10,4,6,0,64,Yes,13.336071184120465,1,catalog
Technical School,Divorced,78353.0,752,122,476,39,153,34,1,10,2,11,8,0,64,No,13.434633812457221,1,store
College Graduate,Married,93404.0,1279,15,287,20,0,15,3,3,4,7,5,0,69,Yes,13.377138945927447,3,store
College Graduate,Divorced,37859.0,22,1,8,2,1,2,2,1,0,3,8,0,61,No,13.69199178644764,3,store
PhD,Widow,80995.0,860,28,409,73,56,56,1,8,9,4,4,0,65,No,13.366187542778919,1,catalog
College Graduate,Together,16529.0,3,0,5,13,0,1,1,1,0,3,6,0,39,No,12.56125941136208,1,store
PhD,Divorced,55412.0,10,5,28,11,1,8,1,2,0,3,5,0,47,No,12.83230663928816,2,store
College Graduate,Single,48789.0,351,16,156,7,5,145,1,6,4,7,6,0,31,No,14.03148528405202,0,store
PhD,Together,56575.0,421,5,90,0,16,10,3,7,3,7,5,0,56,No,13.382614647501711,2,web
Technical School,Together,25130.0,2,5,7,0,18,18,2,2,0,3,7,0,43,No,12.971937029431896,1,store
College Graduate,Married,35441.0,25,1,9,2,1,1,2,1,0,3,8,0,56,No,13.60164271047228,2,store
College Graduate,Married,71391.0,336,123,274,46,123,141,5,6,5,12,3,0,67,No,13.483915126625599,1,store
Master,Single,49494.0,191,9,97,0,6,82,2,6,1,5,7,0,51,No,13.409993155373032,1,web
College Graduate,Divorced,81702.0,563,50,774,28,31,187,1,7,7,12,3,0,43,No,13.995893223819301,0,store
Technical School,Single,45889.0,31,0,6,0,1,8,1,1,0,3,6,0,43,No,13.22381930184805,1,store
College Graduate,Single,56628.0,479,5,82,7,17,171,2,7,6,5,5,0,46,Yes,12.506502395619439,1,web
College Graduate,Together,34026.0,18,6,15,12,8,17,3,2,1,3,5,0,73,No,13.130732375085557,2,store
College Graduate,Married,40049.0,91,65,52,10,44,28,3,3,2,6,5,0,49,No,13.81245722108145,1,store
College Graduate,Single,34176.0,5,7,24,19,14,20,4,3,0,4,6,0,35,No,12.36413415468857,1,store
College Graduate,Married,19419.0,2,14,28,16,3,7,4,4,0,3,9,0,42,No,13.86447638603696,1,web
Technical School,Married,82504.0,362,50,431,134,35,54,1,3,6,7,1,0,63,No,13.155373032169747,0,store
College Graduate,Together,81205.0,724,74,929,97,55,130,1,5,6,7,2,0,53,Yes,12.68993839835729,0,store
Technical School,Single,61618.0,605,91,399,0,45,205,2,3,6,8,3,0,32,No,13.979466119096509,0,store
Master,Single,55284.0,547,7,140,0,7,63,3,7,5,8,5,0,67,No,13.744010951403148,1,store
College Graduate,Single,49980.0,104,1,54,13,9,14,2,3,1,5,5,0,60,No,12.914442162902121,1,store
College Graduate,Married,15072.0,8,2,15,0,10,18,4,3,1,3,5,0,43,No,13.36892539356605,2,web
College Graduate,Single,49166.0,224,2,25,7,0,110,2,5,3,3,6,0,49,No,13.27583846680356,1,web
PhD,Married,65324.0,384,0,102,21,32,5,3,6,2,9,4,0,69,No,12.695414099931554,1,store
Technical School,Married,82347.0,556,54,845,202,133,63,1,7,7,10,3,0,66,Yes,13.875427789185489,0,store
PhD,Together,30843.0,24,0,2,0,0,9,2,1,1,2,5,0,57,Yes,12.32580424366872,2,store
PhD,Married,46374.0,408,0,21,0,0,17,3,7,1,7,8,0,49,Yes,12.517453798767967,1,web
College Graduate,Single,60474.0,265,199,303,234,9,170,7,10,2,12,7,0,44,No,13.475701574264203,1,store
Master,Married,38576.0,34,0,7,0,0,0,1,1,0,3,7,0,50,No,12.553045859000685,1,store
College Graduate,Married,55357.0,374,64,116,84,25,64,3,6,2,11,5,0,38,No,13.587953456536619,2,store
College Graduate,Together,37758.0,27,2,10,0,0,1,2,1,0,3,8,0,57,No,13.96577686516085,2,store
Technical School,Married,85710.0,600,20,350,29,30,33,1,6,9,10,2,0,34,Yes,13.382614647501711,0,store
College Graduate,Together,23228.0,13,2,18,6,1,0,2,2,0,3,8,0,54,No,12.654346338124572,1,store
Master,Together,44602.0,167,2,89,0,0,34,6,6,1,4,8,0,54,No,12.59958932238193,2,web
College Graduate,Married,7500.0,0,2,3,4,1,5,1,0,0,3,6,0,36,No,13.700205338809035,0,store
Technical School,Together,38683.0,46,35,69,84,41,66,6,4,1,6,7,0,34,No,13.96577686516085,1,store
Technical School,Single,49514.0,88,39,78,58,13,93,2,6,1,4,7,0,48,No,12.763860369609857,1,web
PhD,Together,57906.0,243,11,119,10,3,15,3,4,2,8,4,0,50,No,13.281314168377824,1,store
Master,Single,43456.0,275,11,68,25,7,7,3,5,1,8,5,0,57,No,13.492128678986996,1,store
Master,Single,19485.0,6,0,4,0,0,0,1,1,0,2,7,0,37,No,12.993839835728952,2,store
College Graduate,Together,53172.0,121,62,90,68,20,125,3,2,3,8,3,0,45,No,13.379876796714578,1,store
College Graduate,Together,30545.0,4,12,15,19,7,12,2,2,0,3,7,0,44,No,13.930184804928132,1,store
PhD,Together,70123.0,1308,0,396,23,0,0,1,5,7,4,3,0,40,Yes,12.982888432580424,0,catalog
College Graduate,Single,62450.0,515,47,267,62,66,38,2,5,5,4,3,0,64,Yes,12.709103353867214,1,web
College Graduate,Together,21675.0,4,0,16,17,4,4,3,4,0,3,7,0,47,No,12.281998631074606,1,web
Technical School,Single,42395.0,48,13,57,24,15,25,4,3,1,4,7,0,42,No,12.46817248459959,2,store
Master,Together,61346.0,562,58,168,43,16,142,1,5,7,10,3,0,45,No,12.960985626283367,1,store
College Graduate,Together,80812.0,769,22,500,210,143,33,1,4,8,5,2,0,70,Yes,13.013004791238878,0,catalog
Master,Divorced,42835.0,379,4,93,12,9,98,7,6,6,4,6,0,52,No,13.229295003422314,2,web
College Graduate,Married,39922.0,29,12,59,19,1,36,2,3,0,4,8,0,40,No,13.60164271047228,1,store
Master,Single,86424.0,387,68,569,89,45,68,1,6,9,12,1,0,67,No,12.465434633812457,0,store
Technical School,Together,17117.0,12,23,38,30,18,7,4,3,1,3,9,0,45,No,13.678302532511978,1,web
College Graduate,Single,24762.0,6,10,12,3,15,40,3,3,1,2,8,0,51,Yes,12.61327857631759,1,web
College Graduate,Married,35797.0,27,1,14,4,1,21,2,2,0,3,8,0,48,No,13.932922655715263,1,store
College Graduate,Divorced,36627.0,9,1,5,0,0,1,1,0,0,3,5,0,48,No,13.166324435318275,2,store
Technical School,Married,51111.0,22,0,19,6,5,3,2,2,0,3,6,0,42,No,12.260095824777549,2,store
PhD,Single,86857.0,899,102,838,133,102,40,1,5,6,10,2,0,51,Yes,14.026009582477755,0,store
PhD,Together,82072.0,889,55,685,168,92,129,1,3,2,13,1,0,53,No,13.22381930184805,0,store
PhD,Single,46231.0,189,2,55,0,5,12,4,6,1,4,9,0,70,No,13.820670773442847,3,web
College Graduate,Married,42243.0,48,0,2,0,0,5,2,2,0,3,7,0,64,No,12.780287474332649,2,store
College Graduate,Together,51195.0,230,14,156,82,24,58,8,9,2,5,8,0,61,No,13.475701574264203,2,web
Master,Single,68092.0,852,60,207,78,36,48,2,2,6,10,5,0,45,No,12.766598220396988,0,store
College Graduate,Married,31814.0,35,3,20,4,1,20,2,2,0,3,9,0,50,Yes,13.61533196440794,1,store
Master,Widow,51390.0,205,20,47,23,2,56,6,5,2,5,5,0,58,No,14.036960985626283,2,web
College Graduate,Married,76630.0,255,31,446,40,56,175,1,3,10,11,1,0,40,No,12.687200547570157,0,store
High School,Single,26868.0,0,0,1,8,3,2,1,1,0,2,7,0,32,No,12.396988364134154,1,store
PhD,Divorced,48948.0,437,8,206,160,49,42,2,7,10,5,6,0,80,Yes,13.637234770704996,0,catalog
PhD,Single,55260.0,825,8,53,11,0,242,2,8,10,5,6,0,51,No,13.776865160848734,1,catalog
College Graduate,Together,64090.0,316,58,161,76,51,135,1,6,9,4,5,0,67,Yes,13.125256673511293,1,catalog
College Graduate,Divorced,78331.0,756,138,354,160,169,61,2,10,6,7,4,0,65,No,12.66255989048597,1,web
PhD,Married,37087.0,194,55,134,15,0,3,3,4,2,8,6,0,49,No,13.114305270362765,1,store
College Graduate,Divorced,21846.0,7,17,18,6,10,26,4,4,0,3,8,0,37,No,12.917180013689254,1,web
College Graduate,Married,81320.0,183,33,493,59,103,57,1,4,3,10,2,0,65,No,13.623545516769337,0,store
College Graduate,Divorced,54137.0,171,0,11,0,1,20,2,4,1,4,6,0,53,No,13.100616016427105,1,web
College Graduate,Together,66825.0,243,101,405,29,40,40,1,4,5,6,2,0,56,No,13.190965092402465,0,store
College Graduate,Together,57100.0,181,21,69,39,3,96,1,3,3,6,3,0,50,No,12.799452429842573,0,store
College Graduate,Together,58917.0,151,7,89,0,7,28,5,4,1,6,5,0,54,No,13.49760438056126,3,store
College Graduate,Single,85072.0,494,92,391,194,11,241,1,3,4,10,0,0,46,No,12.454483230663929,0,store
College Graduate,Single,86429.0,464,28,873,29,18,37,0,7,4,7,2,0,62,Yes,12.83504449007529,0,web
College Graduate,Widow,45684.0,5,1,5,10,0,7,1,1,0,2,7,0,52,No,12.804928131416839,1,store
College Graduate,Together,47889.0,29,0,29,0,5,4,1,2,0,3,5,0,49,No,12.714579055441478,1,store
PhD,Married,45921.0,102,9,49,24,3,12,1,2,1,6,4,0,37,No,12.536618754277892,0,store
PhD,Single,78420.0,604,28,674,91,28,28,1,3,10,8,1,0,57,No,13.232032854209445,0,catalog
College Graduate,Together,75114.0,571,12,523,63,60,24,1,3,10,5,2,0,31,No,12.873374401095141,0,catalog
PhD,Widow,52278.0,953,0,71,0,0,174,6,10,5,10,8,0,60,Yes,13.656399726214921,1,web
Master,Married,35641.0,63,3,67,8,9,28,2,3,1,4,7,0,51,Yes,13.190965092402465,1,store
College Graduate,Single,95529.0,770,29,890,250,27,24,1,7,3,7,3,0,29,Yes,13.801505817932922,0,web
College Graduate,Married,62820.0,398,61,265,138,61,53,1,3,4,6,1,0,69,No,13.366187542778919,0,store
Master,Together,73113.0,741,19,154,50,9,28,1,3,4,7,2,0,63,No,12.739219712525667,0,store
PhD,Married,84169.0,1478,19,403,0,19,0,1,7,6,6,3,0,41,Yes,13.125256673511293,0,web
Technical School,Single,42607.0,156,29,56,30,32,47,2,3,2,7,3,0,69,No,12.845995893223819,1,store
PhD,Single,74637.0,960,64,464,146,0,16,1,6,9,9,3,0,69,Yes,13.347022587268993,0,catalog
PhD,Together,46015.0,38,0,2,0,0,6,1,1,0,3,7,0,68,Yes,12.4435318275154,2,store
College Graduate,Single,72354.0,315,26,473,220,12,182,1,2,10,6,1,0,30,No,13.431895961670088,0,catalog
Master,Single,39858.0,15,20,25,2,7,26,1,2,0,4,6,0,54,Yes,13.659137577002053,1,store
PhD,Married,34469.0,19,6,20,0,5,12,3,1,1,4,4,0,75,No,12.386036960985626,2,store
College Graduate,Together,83033.0,812,99,431,237,149,33,1,11,4,10,5,0,37,Yes,12.347707049965777,1,web
Master,Together,24401.0,73,28,217,10,24,115,3,6,1,6,8,0,44,No,14.05886379192334,0,web
College Graduate,Married,77583.0,372,23,384,250,12,108,1,4,5,9,2,0,45,Yes,12.61327857631759,0,store
Technical School,Single,74116.0,871,111,704,145,55,166,1,4,4,10,2,0,41,Yes,12.728268309377139,0,store
College Graduate,Single,74293.0,375,152,335,93,91,81,1,5,4,6,2,0,30,No,12.386036960985626,0,store
PhD,Married,68397.0,760,80,466,17,13,80,1,6,9,5,3,0,47,No,12.845995893223819,1,catalog
PhD,Together,79632.0,471,0,510,99,21,12,1,6,4,9,2,0,49,No,12.457221081451062,0,store
College Graduate,Single,46107.0,31,9,27,16,9,33,1,1,1,4,3,0,34,No,12.61327857631759,1,store
PhD,Single,64950.0,819,0,72,12,0,63,2,11,2,10,7,0,72,Yes,14.11088295687885,1,web
High School,Married,25443.0,1,4,3,8,9,7,1,1,0,3,8,0,34,No,13.749486652977414,1,store
College Graduate,Single,75127.0,203,35,305,46,17,227,1,2,11,5,1,0,71,No,12.336755646817249,0,catalog
PhD,Together,32892.0,26,0,15,2,1,2,2,3,0,3,8,0,52,No,12.328542094455852,1,web
College Graduate,Together,71796.0,354,21,311,167,75,32,1,9,3,4,4,0,52,No,12.91170431211499,0,web
PhD,Married,67536.0,1253,0,447,23,71,35,3,11,5,11,8,0,53,Yes,13.336071184120465,1,web
College Graduate,Single,55239.0,371,17,238,23,24,106,3,7,5,11,5,0,52,No,13.190965092402465,1,store
PhD,Divorced,60554.0,588,7,76,110,15,15,2,8,4,9,6,0,48,No,13.119780971937029,1,store
Technical School,Single,64831.0,480,86,249,75,86,144,8,6,3,5,6,0,71,No,13.284052019164955,2,web
PhD,Together,56067.0,517,12,54,16,6,120,2,7,4,7,5,0,61,No,13.174537987679672,1,web
College Graduate,Divorced,82025.0,267,98,606,48,70,98,1,3,2,6,1,0,40,Yes,13.319644079397673,0,store
College Graduate,Together,94384.0,1111,24,790,160,45,172,0,5,8,5,2,0,70,Yes,13.552361396303901,0,catalog
High School,Single,14906.0,7,7,14,7,16,15,3,2,1,3,7,0,37,No,13.749486652977414,0,store
PhD,Married,51563.0,1166,0,48,0,0,36,1,4,4,10,8,0,36,Yes,13.973990417522245,0,store
Technical School,Married,57937.0,261,42,144,55,48,133,3,4,4,9,3,0,41,No,12.596851471594798,1,store
College Graduate,Divorced,68274.0,135,25,51,23,25,46,2,4,2,5,3,0,44,No,12.97741273100616,2,store
College Graduate,Together,39771.0,6,2,18,2,8,14,1,2,0,3,4,0,46,No,12.793976728268309,1,store
Technical School,Divorced,67893.0,711,28,142,49,18,47,2,3,2,9,8,0,48,No,13.973990417522245,1,store
PhD,Together,27922.0,11,0,13,2,4,11,1,2,0,3,4,0,44,No,12.369609856262834,1,store
PhD,Together,52190.0,42,0,17,0,0,18,3,2,1,3,5,0,47,Yes,12.375085557837098,2,store
Master,Divorced,44051.0,79,7,58,6,3,18,4,3,1,4,6,0,50,Yes,13.645448323066393,2,store
PhD,Single,42767.0,20,6,43,19,5,38,1,3,1,2,8,0,52,No,13.366187542778919,2,web
Master,Together,46106.0,30,0,8,2,0,14,1,1,1,2,6,0,47,No,12.366872005475702,2,store
PhD,Married,16927.0,20,2,23,3,1,4,5,3,0,4,8,0,47,No,13.612594113620808,2,store
College Graduate,Married,59754.0,115,27,44,4,146,139,3,5,2,6,5,0,58,Yes,13.806981519507186,1,store
College Graduate,Single,53700.0,263,5,233,69,41,83,4,5,5,8,5,0,71,No,14.097193702943189,1,store
College Graduate,Married,59041.0,69,2,15,2,2,6,2,2,0,4,5,0,50,No,12.37782340862423,2,store
PhD,Divorced,54237.0,267,3,30,4,0,57,4,5,2,5,6,0,66,No,13.404517453798768,1,web
College Graduate,Divorced,70647.0,561,85,171,25,123,114,2,4,7,13,2,0,56,No,14.001368925393566,1,store
PhD,Single,52597.0,492,0,37,7,0,42,3,6,3,8,5,0,61,No,12.37782340862423,1,store
Master,Together,41021.0,14,7,9,6,16,12,2,2,0,3,6,0,54,Yes,13.727583846680355,1,store
PhD,Married,40233.0,80,4,46,0,17,2,5,2,1,5,6,0,48,No,12.93908281998631,1,store
College Graduate,Married,50183.0,97,12,84,13,10,15,7,3,1,6,5,0,43,No,12.243668720054757,2,store
College Graduate,Together,54753.0,197,107,227,7,59,131,3,5,2,11,4,0,64,No,13.026694045174539,1,store
College Graduate,Married,92955.0,693,21,925,31,24,84,1,6,7,9,2,0,50,Yes,13.092402464065708,0,store
College Graduate,Married,33471.0,43,2,27,0,9,12,3,3,0,4,7,0,50,No,13.943874058863791,1,store
PhD,Married,34596.0,14,0,2,0,0,7,1,1,0,2,8,0,49,Yes,13.442847364818617,1,store
College Graduate,Together,44010.0,186,36,234,86,72,48,6,10,2,6,9,0,43,No,13.94113620807666,1,web
College Graduate,Married,84219.0,434,137,400,45,137,45,1,3,4,10,1,0,35,No,12.635181382614647,0,store
PhD,Together,40706.0,59,0,11,4,2,5,4,3,0,4,7,0,55,No,13.678302532511978,3,store
Technical School,Married,15716.0,16,5,30,8,7,26,3,3,0,4,8,1,35,No,13.859000684462696,1,store
Technical School,Divorced,59052.0,230,35,75,63,57,31,3,7,1,7,5,0,64,No,12.845995893223819,1,web
Master,Together,80573.0,829,138,430,60,92,15,1,4,6,13,2,0,52,No,13.938398357289527,0,store
College Graduate,Married,83715.0,318,8,407,150,35,8,1,2,8,13,0,0,61,No,12.632443531827516,0,store
Master,Together,82576.0,1206,55,445,168,18,18,1,2,4,12,1,0,64,Yes,14.140999315537304,0,store
Master,Married,56962.0,292,3,77,10,3,26,7,6,3,5,7,0,58,No,12.947296372347708,3,web
College Graduate,Married,35704.0,30,9,12,2,11,30,3,2,0,4,4,0,71,No,12.71731690622861,2,store
College Graduate,Together,53103.0,729,17,133,11,0,195,5,10,6,7,7,0,69,Yes,13.026694045174539,1,web
Technical School,Widow,46779.0,12,1,3,0,0,7,1,0,1,2,4,0,63,No,13.196440793976729,2,store
College Graduate,Divorced,4861.0,2,1,1,1,0,1,0,0,0,0,14,0,58,No,12.251882272416154,0,web
Master,Divorced,33462.0,22,3,18,0,0,11,1,2,0,3,7,0,44,No,13.125256673511293,1,store
College Graduate,Divorced,63693.0,587,43,337,42,87,54,3,11,6,9,6,0,45,No,12.93908281998631,1,web
College Graduate,Married,80763.0,674,168,108,192,42,231,1,5,11,6,3,0,73,Yes,13.103353867214237,0,catalog
PhD,Married,65352.0,284,3,84,4,7,23,2,4,2,8,4,0,49,No,13.086926762491444,1,store
PhD,Married,82170.0,1023,93,651,49,55,37,1,5,6,7,2,0,45,No,12.824093086926762,0,store
College Graduate,Married,75759.0,1394,22,708,89,91,182,1,9,7,9,5,0,54,Yes,12.908966461327857,0,web
Technical School,Single,79689.0,311,26,640,180,37,121,1,4,9,13,2,0,47,No,13.363449691991786,0,store
PhD,Widow,35340.0,27,0,12,0,1,5,2,2,0,3,5,0,67,No,12.232717316906228,2,store
College Graduate,Divorced,85683.0,1296,17,311,45,69,51,1,2,4,10,1,0,69,Yes,12.506502395619439,0,store
Technical School,Married,24884.0,3,6,7,0,0,3,1,0,0,3,7,0,51,No,13.81245722108145,1,store
Master,Together,42021.0,393,5,136,7,5,27,5,10,1,6,9,0,42,Yes,14.05886379192334,1,web
College Graduate,Single,64449.0,218,63,282,137,35,70,4,5,3,12,4,0,34,No,12.591375770020534,1,store
College Graduate,Divorced,64587.0,66,0,16,0,6,20,2,1,1,4,3,0,69,No,12.251882272416154,2,store
College Graduate,Single,34824.0,4,2,11,2,0,4,1,1,0,2,6,0,28,No,12.492813141683778,0,store
College Graduate,Together,75437.0,795,0,545,95,58,0,1,8,4,10,6,0,45,Yes,12.867898699520875,0,store
College Graduate,Together,26091.0,15,10,19,8,17,20,3,2,1,3,5,0,66,No,12.572210814510608,2,store
College Graduate,Married,52845.0,384,25,292,130,41,64,3,8,8,6,6,0,50,Yes,13.1088295687885,1,web
College Graduate,Divorced,46086.0,244,8,32,7,2,50,4,3,1,8,4,0,67,No,12.88432580424367,1,store
PhD,Widow,78028.0,158,19,288,25,0,38,1,6,4,9,7,0,67,Yes,14.03148528405202,1,store
PhD,Single,95169.0,1285,21,449,106,20,20,1,4,3,4,1,0,36,Yes,12.952772073921972,0,web
Technical School,Married,56337.0,349,16,144,28,5,182,5,8,5,4,8,0,42,Yes,13.489390828199863,2,web
College Graduate,Together,22434.0,4,12,11,3,13,15,2,2,0,3,8,0,36,No,13.604380561259411,1,store
PhD,Married,36930.0,223,2,31,0,2,39,5,5,2,4,8,0,69,No,13.349760438056126,1,web
College Graduate,Single,36130.0,157,43,127,68,56,37,6,3,8,4,4,0,69,Yes,13.634496919917865,1,catalog
Master,Married,65569.0,397,46,288,20,38,70,2,6,5,10,3,0,70,No,13.878165639972622,1,store
College Graduate,Together,83844.0,901,31,345,75,31,191,1,4,4,11,1,0,71,Yes,13.363449691991786,0,store
College Graduate,Married,19514.0,14,3,21,2,1,28,4,3,1,2,8,0,55,Yes,12.654346338124572,2,web
PhD,Single,36736.0,10,0,3,0,0,4,1,1,0,2,6,0,60,No,13.36892539356605,2,store
College Graduate,Together,77568.0,1230,0,396,232,178,158,1,10,2,8,5,0,44,Yes,14.075290896646132,1,web
PhD,Together,49187.0,81,1,31,2,1,0,1,1,1,5,2,0,47,No,12.695414099931554,1,store
College Graduate,Single,30168.0,154,20,66,0,12,27,7,6,1,4,9,0,45,No,13.544147843942506,1,web
Master,Together,34053.0,63,0,21,7,0,12,1,3,0,3,8,0,55,No,14.03148528405202,1,web
Master,Married,38196.0,30,0,11,0,0,3,3,2,0,4,5,0,52,No,12.429842573579739,2,store
Master,Married,59412.0,90,67,165,30,43,11,1,4,2,8,3,0,72,No,12.427104722792608,0,store
Technical School,Married,70924.0,635,114,254,132,152,76,1,6,6,7,3,0,58,Yes,12.459958932238193,0,store
College Graduate,Together,54165.0,127,4,73,15,6,11,1,2,1,7,2,0,54,No,13.319644079397673,0,store
College Graduate,Married,32300.0,13,3,6,6,5,6,1,1,0,3,8,0,50,No,13.716632443531827,1,store
College Graduate,Single,20180.0,18,42,24,15,20,18,1,2,1,4,7,0,47,No,13.585215605749486,0,store
College Graduate,Married,34961.0,45,2,26,4,1,1,3,3,1,3,7,0,50,No,12.260095824777549,1,web
PhD,Together,28440.0,38,1,24,0,0,0,1,2,0,3,8,0,49,No,13.210130047912388,1,store
PhD,Together,64504.0,986,36,168,16,0,108,7,11,3,4,7,0,70,Yes,13.552361396303901,3,web
Master,Together,33564.0,61,0,3,0,0,7,1,1,1,3,5,0,57,No,12.24640657084189,1,store
College Graduate,Married,17345.0,4,9,16,17,0,12,2,2,1,2,8,0,45,No,13.883641341546886,1,web
PhD,Married,56320.0,201,53,172,116,77,83,3,5,4,9,4,0,56,No,13.456536618754278,1,store
College Graduate,Single,28647.0,19,8,29,0,12,26,1,2,2,2,7,0,45,Yes,13.086926762491444,1,web
High School,Single,15038.0,4,8,11,19,12,26,2,2,1,2,9,0,36,No,13.645448323066393,1,web
PhD,Divorced,32173.0,18,0,2,0,0,2,1,1,0,3,4,0,65,No,13.141683778234086,1,store
Technical School,Together,68316.0,806,80,161,120,11,33,5,10,7,10,6,0,59,No,13.880903490759753,1,web
College Graduate,Together,74538.0,380,98,733,110,112,28,1,8,8,5,3,0,52,Yes,13.232032854209445,0,web
College Graduate,Single,91700.0,576,172,961,125,115,19,1,8,6,5,3,0,52,Yes,13.678302532511978,0,web
College Graduate,Together,68695.0,458,81,356,106,50,40,1,4,4,7,2,0,54,No,12.243668720054757,0,store
Technical School,Married,31056.0,5,10,13,3,8,16,1,1,0,3,8,0,46,No,13.664613278576317,1,store
College Graduate,Married,79593.0,350,60,568,110,133,145,1,5,6,7,2,0,50,Yes,12.36413415468857,0,store
College Graduate,Single,28071.0,39,33,130,41,26,44,2,5,1,5,8,0,43,No,14.064339493497604,0,web
PhD,Together,37334.0,26,1,16,2,2,15,4,3,0,4,4,0,65,No,12.569472963723477,2,store
Master,Single,46423.0,68,0,16,0,0,8,3,2,0,4,7,0,51,No,13.010266940451745,2,store
PhD,Married,37126.0,45,3,9,4,4,7,1,1,2,2,6,0,52,Yes,12.48186173853525,1,catalog
College Graduate,Married,47703.0,359,0,134,13,26,123,4,6,3,8,5,0,70,No,13.316906228610542,1,store
College Graduate,Married,61180.0,403,24,29,6,24,218,2,5,5,6,3,0,64,Yes,12.41615331964408,1,store
College Graduate,Married,38998.0,34,1,14,0,0,5,3,2,0,3,8,1,69,No,13.883641341546886,2,store
College Graduate,Single,8028.0,73,18,66,7,12,2,15,0,1,0,19,0,32,No,14.009582477754963,0,catalog
College Graduate,Together,76081.0,292,30,415,63,33,200,1,4,5,4,2,0,61,Yes,12.334017796030116,0,catalog
College Graduate,Together,34728.0,14,0,16,0,0,6,1,1,1,2,6,0,37,Yes,13.14715947980835,1,store
Master,Single,33168.0,80,1,37,0,1,3,3,2,1,4,7,0,58,No,13.94113620807666,1,store
Master,Married,33585.0,30,11,33,13,6,29,1,2,0,4,4,0,57,No,12.991101984941821,1,store
PhD,Married,77037.0,463,96,333,168,53,10,1,7,7,12,3,0,63,No,12.941820670773442,1,store
College Graduate,Together,35196.0,75,12,141,43,39,187,6,6,1,5,8,0,39,Yes,13.856262833675565,1,web
College Graduate,Married,44529.0,538,13,91,17,6,26,6,6,2,11,5,0,57,Yes,13.215605749486652,1,store
Technical School,Married,70924.0,635,114,254,132,152,76,1,6,6,7,3,0,58,Yes,12.459958932238193,0,store
PhD,Together,28764.0,8,0,3,0,0,1,1,1,0,2,8,0,57,Yes,12.2984257357974,2,store
PhD,Married,69098.0,1315,22,780,145,0,178,1,7,8,9,5,0,74,No,13.596167008898014,0,store
Technical School,Divorced,25959.0,4,2,12,7,5,26,2,1,2,2,6,0,53,Yes,13.60164271047228,2,catalog
Master,Married,27100.0,12,0,13,2,0,10,1,1,0,3,7,0,40,No,13.464750171115675,1,store
College Graduate,Single,70596.0,347,44,534,17,0,26,1,3,5,12,2,0,38,No,13.963039014373717,0,store
College Graduate,Married,42557.0,192,5,53,0,5,15,4,6,1,4,8,0,49,No,14.064339493497604,1,web
PhD,Married,53312.0,241,0,12,0,0,25,1,5,1,5,7,0,72,No,13.119780971937029,0,web
College Graduate,Single,72228.0,631,28,491,30,14,56,1,6,7,8,3,0,71,No,13.817932922655714,0,store
College Graduate,Together,67605.0,336,28,282,184,54,54,1,2,8,6,1,0,36,No,13.478439425051334,0,catalog
